Trial_ID,Trial_Name,SppComposition_Label,PlantingYear,Project_Name,EP,Trial_Type,Latitude,Longitude,Elevation,Slope,Aspect,BGCv12,BGC,SS_NoSpace,SMR,SNR,SiteSoilFactor1,SiteSoilFactor2,SiteSoilFactor3,SitePrep,PlantingDate,PlantingSeason,Comments_Site
1267350,,S-Pli56Sx25At18Lw1-4-0.5-20/H-336(18),2018,RESULTS,,Operational,54.69495197,-127.0888923,,,,SBSdk,SBSdk,SBSdk/03,,,,,,,2018-05-15,5,
1678040,,S-Fdi72Pli14Lw14-1-0.2-19/E-1120(18),2018,RESULTS,,Operational,50.83654721,-120.1143317,,,,IDFmw2,IDFmw2,IDFdk2/04,,,,,,,2018-05-05,5,
1677426,,S-Fdi74Lw13Pli13-1-0.2-17/E-1000(18),2018,RESULTS,,Operational,50.54943651,-120.190166,,,,IDFxh2,IDFxh2,IDFdk1/04,,,,,,,2018-05-05,5,
1668275,,S-Sx73Pli17Bl5Lw5-1-0.1-15/H-1167(17),2017,RESULTS,,Operational,55.15606307,-126.4216293,,,,SBSmc2,SBSmc2,ESSFmc/01,,,,,,,2017-05-25,5,
1668277,,S-Sx57Pli41Lw2-1-0.1-15/H-1190(17),2017,RESULTS,,Operational,55.2712281,-126.5212875,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2017-05-18,5,
1668332,,S-Sx57Pli23Bl17Lw2Fdi1-1-0.1-16/H-1173(17),2017,RESULTS,,Operational,55.16626356,-126.441655,,,,SBSmc2,SBSmc2,ESSFmc/01,,,,,,,2017-05-25,5,
1670308,,S-Pli45Sx36Fdi19-2-0.2-12/E-1200(17),2017,RESULTS,,Operational,53.28845293,-123.9204477,,,,SBSmc3,SBSmc3,SBSmc3/04,,,,,,,2017-05-25,5,
1668274,,S-Sx62Pli27Bl8Lw3-1-0.1-15/H-1200(17),2017,RESULTS,,Operational,55.18426383,-126.4755597,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2017-05-25,5,
1417514,,S-Pli100-12-3.5-25/O-1150(10),2015,RESULTS,,Operational,54.00377861,-126.7057272,,,,SBSdk,SBSdk,SBSmc2/01,,,,,,,2015-05-17,5,
1684258,,S-Cw77Fdc14Ss9-1-0.3-27/E-814(17),2017,RESULTS,,Operational,50.6206715,-126.2426725,,,,CWHvm1,CWHvm1,CWHvm1/05,,,,,,,2017-04-01,4,
1688663,,S-Fdc86Cw12Pw2-1-0.3-36/E-900(18),2018,RESULTS,,Operational,50.47177957,-127.51658,,,,CWHvm1,CWHvm1,CWHvm1/01,,,,,,,2018-03-28,3,
1689250,,S-Fdc75Pw11Ba6Ss4Bg4-1-0.3-28/E-1189(18),2018,RESULTS,,Operational,49.98090347,-126.2584521,,,,CWHxm2,CWHxm2,CWHmm1/01,,,,,,,2018-04-15,4,
1625257,,S-Hw80Ba20-4-1.4-24/E-983(19),2017,RESULTS,,Operational,50.11414918,-125.8127775,,,,CWHmm1,CWHmm1,CWHmm2/01,,,,,,,2017-09-22,9,
1578595,,S-Pli90Sx10-1-0.2-18/E-1200(17),2017,RESULTS,,Operational,54.19690455,-124.5088979,,,,SBSmc2,SBSmc2,SBSdw3/09,,,,,,,2017-06-13,6,
1421771,,S-Pli80Sx17Bl3-2-0.3-20/E-1120(16),2015,RESULTS,,Operational,53.87430781,-125.3721591,,,,SBSdk,SBSdk,SBSmc2/06,,,,,,,2015-05-14,5,
1692256,,S-Hw69Yc20Ba11-1-0.3-23/E-800(19),2017,RESULTS,,Operational,49.97064678,-126.1618359,,,,CWHvm2,CWHvm2,CWHvm2/01,,,,,,,2017-10-02,10,
1688260,,S-Hw47Yc28Bp21Ba3Cw1-1-0.3-25/E-750(17),2017,RESULTS,,Operational,49.87994571,-126.3954299,,,,CWHvm1,CWHvm1,CWHvm2/01,,,,,,,2017-09-30,9,
1668271,,S-Sx56Pli37Lw7-1-0.1-22/H-1323(17),2017,RESULTS,,Operational,55.27950356,-126.4243237,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2017-05-20,5,
1651665,,S-Sx42Pli40Fdi18-2-0.2-20/E-1094(17),2017,RESULTS,,Operational,52.21559638,-121.6053211,,,,SBPSmk,SBPSmk,SBPSmk/01,,,,,,,2017-05-09,5,
1609956,,S-Pli50Sx39Fdi11-1-0.2-20/E-1200(17),2017,RESULTS,,Operational,52.1638714,-121.4747719,,,,SBSdw2,SBSdw2,SBPSmk/01,,,,,,,2017-05-18,5,
1679181,,S-Sx43Pli29Lw28-1-0.3-19/E-1437(17),2017,RESULTS,,Operational,54.53070437,-123.3295515,,,,SBSmk1,SBSmk1,SBSmk1/01,,,,,,,2017-05-29,5,
1660239,,S-Pli61Sx23Lw16-1-0.3-21/E-1415(17),2017,RESULTS,,Operational,54.73656901,-123.6147885,,,,SBSmk1,SBSmk1,SBSmk1/05,,,,,,,2017-06-15,6,
1685652,,S-Pli76Sx14Fdi7Lw3-1-0.1-19/E-1200(19),2017,RESULTS,,Operational,51.39949029,-120.9964063,,,,SBPSmk,SBPSmk,SBPSmk/04,,,,,,,2017-07-02,7,
1664565,,S-Pli77Fdi13Sx10-1-0.1-20/E-1156(19),2017,RESULTS,,Operational,51.42458987,-120.8802705,,,,SBPSmk,SBPSmk,SBPSmk/01,,,,,,,2017-06-22,6,
1685374,,S-Fdi80Lw20-1-0.1-21/H-1200(18),2018,RESULTS,,Operational,50.90812305,-119.9919563,,,,IDFdk2,IDFdk2,IDFdk2/01,,,,,,,2018-06-30,6,
1297831,,S-Pli38Lw28Fdi24Cw8Sx2-5-0.9-20/E-1086(14),2017,RESULTS,,Operational,49.12886644,-118.5106226,,,,ICHmk1,ICHmk1,ICHmk1/04,,,,,,,2017-06-17,6,
1648727,,S-Fdi49Sx28Pli12Lw11-1-0.2-19/H-1200(17),2017,RESULTS,,Operational,50.7931282,-119.9314877,,,,IDFmw2,IDFmw2,ICHmk2/01,,,,,,,2017-06-01,6,
1648730,,S-Fdi46Sx27Pli19Lw8-1-0.2-19/H-1200(17),2017,RESULTS,,Operational,50.80906227,-119.9364733,,,,IDFmw2,IDFmw2,IDFmw2/01,,,,,,,2017-06-01,6,
1398931,,S-Pli54Sx46-8-0.9-18/E-1200(17),2015,RESULTS,,Operational,53.91490111,-124.3089587,,,,SBSdw3,SBSdw3,SBSdk/01,,,,,,,2015-05-31,5,
1648731,,S-Fdi69Pli19Lw12-1-0.2-17/H-1200(17),2017,RESULTS,,Operational,50.80040303,-119.9280627,,,,IDFmw2,IDFmw2,IDFmw2/01,,,,,,,2017-05-20,5,
1668272,,S-Sx59Pli19Bl19Lw3-1-0.1-12/H-1200(17),2017,RESULTS,,Operational,55.14876453,-126.4180485,,,,SBSmc2,SBSmc2,ESSFmc/01,,,,,,,2017-05-28,5,
1389990,,S-Pli93Sx7-5-0.3-19/E-1000(17),2015,RESULTS,,Operational,51.76851087,-122.1088524,,,,IDFdk3,IDFdk3,IDFdk3/01,,,,,,,2015-05-10,5,
1664959,,S-Pli88Sx9Fdi3-1-0.2-16/E-1067(17),2017,RESULTS,,Operational,50.39688813,-121.0284321,,,,MSxk2,MSxk2,MSxk/06,,,,,,,2017-05-31,5,
1651679,,S-Pli57Fdi29Sx14-2-0.1-15/E-1085(17),2017,RESULTS,,Operational,52.23589969,-121.6015099,,,,SBPSmk,SBPSmk,SBPSmk/04,,,,,,,2017-05-07,5,
1666042,,S-Pli80Sx18Fdi2-1-0.2-15/E-974(17),2017,RESULTS,,Operational,50.38535925,-121.060663,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2017-05-31,5,
1663335,,S-Pli50Fdi26Sx24-1-0.2-20/E-1164(17),2017,RESULTS,,Operational,51.46775609,-120.8423166,,,,SBPSmk,SBPSmk,SBPSmk/01,,,,,,,2017-06-21,6,
1692349,,S-Pli52Fdi22Sx15Lw11-1-0.1-20/E-1200(19),2017,RESULTS,,Operational,51.47085032,-120.9381378,,,,SBPSmk,SBPSmk,SBPSmk/01,,,,,,,2017-06-26,6,
1656200,,S-Fdi37Pli33Lw16Py14-1-0.3-19/E-1000(17),2017,RESULTS,,Operational,49.33226425,-120.6023676,,,,MSdm2,MSdm2,IDFdk2/01,,,,,,,2017-05-08,5,
1660568,,S-Sx73Pli18Fdi9-4-0.4-21/E-440(19),2017,RESULTS,,Operational,50.42855458,-120.1423752,,,,IDFdk1,IDFdk1,IDFdk1/06,,,,,,,2017-05-11,5,
1663260,,S-Sx51Pli40Fdi9-1-0.2-18/E-1080(17),2017,RESULTS,,Operational,51.61145667,-120.5918064,,,,SBSmc1,SBSmc1,SBSmc1/01,,,,,,,2017-06-27,6,
1644821,,S-Pli42Lw30Fdi24Sx4-1-0.2-18/E-1114(17),2017,RESULTS,,Operational,49.38978289,-119.4251064,,,,ESSFdc2,ESSFdc2,MSdm1/04,,,,,,,2017-06-23,6,
1666029,,S-Cw50Fdc38Pw8Hw4-1-0.2-24/E-879(18),2018,RESULTS,,Operational,50.54418205,-127.4657057,,,,CWHvm1,CWHvm1,CWHvm1/05,,,,,,,2018-03-22,3,
1688108,,S-Fdc78Cw22-1-0.3-26/E-829(17),2017,RESULTS,,Operational,49.82127896,-126.3366237,,,,CWHvm1,CWHvm1,CWHvm1/01,,,,,,,2017-10-13,10,
1617336,,S-Fdi59Sx16Cw13Lw11Pli1-1-0.2-20/H-1210(17),2017,RESULTS,,Operational,51.27354333,-119.8506258,,,,ICHdw3,ICHdw3,ICHmw3/05,,,,,,,2017-06-01,6,
1682710,,S-Se64Ba36-1-0.3-20/E-700(18),2017,RESULTS,,Operational,49.96259587,-121.6218298,,,,IDFww,IDFww,CWHms1/05,,,,,,,2017-10-04,10,
1617316,,S-Fdi75Lw11Pli8Cw6-4-0.6-21/E-1150(19),2017,RESULTS,,Operational,51.28829795,-119.8352115,,,,ICHmk2,ICHmk2,ICHmw3/05,,,,,,,2017-05-15,5,
1617357,,S-Fdi66Cw14Sx10Lw10-4-0.6-21/E-1160(19),2017,RESULTS,,Operational,51.27958866,-119.8454105,,,,ICHmk2,ICHmk2,ICHmw3/05,,,,,,,2017-06-01,6,
1674896,,S-Bp51Hw35Yc14-1-0.2-26/E-797(17),2017,RESULTS,,Operational,50.22319605,-126.2281749,,,,CWHvm2,CWHvm2,CWHvm2/05,,,,,,,2017-10-04,10,
1644828,,S-Pli65Lw22Fdi11Sx2-1-0.2-13/E-975(17),2017,RESULTS,,Operational,49.38760121,-119.4395496,,,,ESSFdc2,ESSFdc2,MSdm1/03,,,,,,,2017-06-18,6,
1624576,,S-Pli54Sx43Lw3-1-3.7-19/E-1145(17),2017,RESULTS,,Operational,49.20759776,-120.7458456,,,,MSdm2,MSdm2,MSdm2/01,,,,,,,2017-06-08,6,
1638316,,S-Pli52Fdi35Sx13-1-0.2-16/E-1168(15),2015,RESULTS,,Operational,54.25600298,-124.4563769,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2015-05-30,5,
1673115,,S-Fdi57Lw28Pli15-1-0.2-21/E-953(17),2017,RESULTS,,Operational,49.10556323,-119.3928543,,,,IDFxh1,IDFxh1,IDFdm1/01,,,,,,,2017-05-09,5,
1671786,,S-Fdi80Lw10Sx10-1-0.2-21/E-1200(19),2017,RESULTS,,Operational,51.17350389,-119.9840789,,,,ICHmk2,ICHmk2,ICHmk2/01,,,,,,,2017-05-30,5,
1680047,,S-Pli45Sx44Fdi11-2-0.2-19/E-1193(17),2017,RESULTS,,Operational,53.28778849,-123.9054065,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2017-05-24,5,
1617096,,S-Sx95Pli5-1-0.1-21/E-1200(17),2015,RESULTS,,Operational,52.44004086,-121.8456822,,,,SBSdw1,SBSdw1,SBSdw1/01,,,,,,,2015-05-01,5,
1676251,,S-Sx45Pli30Lw25-1-0.3-19/E-1455(17),2017,RESULTS,,Operational,54.47064553,-123.4446962,,,,SBSmk1,SBSmk1,SBSmk1/01,,,,,,,2017-06-01,6,
1688746,,S-Hw88Yc12-1-0.2-16/E-857(17),2017,RESULTS,,Operational,50.09660086,-125.9523398,,,,MHmm1,MHmm1,MHmm1/04,,,,,,,2017-10-12,10,
1684193,,S-Fdi66Lw15Sx13Pli6-1-0.2-18/E-1327(18),2018,RESULTS,,Operational,51.20736063,-119.9001316,,,,ICHmk2,ICHmk2,ICHmk2/01,,,,,,,2018-05-20,5,
1684189,,S-Fdi67Lw11Sx9Pli8Cw5-1-0.2-23/E-1350(18),2018,RESULTS,,Operational,51.21377265,-119.8814526,,,,ICHmk2,ICHmk2,IDFmw2/01,,,,,,,2018-05-20,5,
1651316,,S-Pli60Fdi25Sx15-2-0.2-15/E-1067(17),2017,RESULTS,,Operational,52.26527125,-121.652658,,,,SBSdw2,SBSdw2,SBPSmk/01,,,,,,,2017-06-20,6,
1670558,,S-Cw47Fdc40Pw11Hw2-50-1.5-23/E-873(18),2018,RESULTS,,Operational,50.53881827,-127.4637563,,,,CWHvm1,CWHvm1,CWHvm1/01,,,,,,,2018-03-22,3,
1670919,,S-Pli59Fdi24Sx17-1-0.2-17/E-1300(17),2017,RESULTS,,Operational,54.84665115,-124.8601473,,,,SBSdk,SBSdk,SBSdk/05,,,,,,,2017-06-06,6,
1399191,,S-Fdi55Py25Pli20-1-0.3-21/E-1316(12),2012,RESULTS,,Operational,50.81306262,-119.4224644,,,,IDFmw2,IDFmw2,IDFmw2/02,,,,,,,2012-05-11,5,
1648913,,S-Fdc45Cw33Ba22-1-0.3-28/E-900(17),2017,RESULTS,,Operational,49.49570563,-121.5108952,,,,CWHds1,CWHds1,CWHms1/04,,,,,,,2017-05-10,5,
1686488,,S-Yc85Bp6Ba6Hm3-3-0.3-16/E-929(19),2017,RESULTS,,Operational,50.18997608,-124.3215796,,,,MHmm1,MHmm1,MHmm1/05,,,,,,,2017-09-27,9,
1688493,,S-Fdi68Py28Sx4-1-0.3-18/E-920(17),2017,RESULTS,,Operational,50.81630402,-123.1536134,,,,ESSFdh2,ESSFdh2,IDFdk2/01,,,,,,,2017-05-19,5,
1390070,,S-Fdi82Pli18-13-1.5-17/E-1000(17),2016,RESULTS,,Operational,51.73736285,-122.0758801,,,,IDFdk3,IDFdk3,IDFdk3/01,,,,,,,2016-05-04,5,
1663260,,S-Pli59Se41-1-0.2-17/E-1080(17),2017,RESULTS,,Operational,51.619586,-120.5908705,,,,ESSFdc3,ESSFdc3,ESSFdc2/01,,,,,,,2017-06-27,6,
1479610,,S-Yc52Hm38Fdc10-1-0.2-21/E-950(14),2013,RESULTS,,Operational,49.97836593,-126.0745108,,,,MHmm1,MHmm1,MHmm1/01,,,,,,,2013-09-22,9,
1660571,,S-Pli35Sx25Lw20Fdi20-3-0.4-16/E-720(19),2017,RESULTS,,Operational,50.44966372,-120.1934888,,,,IDFdk1,IDFdk1,IDFdk1/04,,,,,,,2017-05-13,5,
1673194,,S-Pli100-1-0.1-20/E-1160(18),2018,RESULTS,,Operational,53.74410808,-123.5338264,,,,SBSdw3,SBSdw3,SBSdw3/03,,,,,,,2018-05-31,5,
1642456,,S-Lw48Pli32Fdi20-1-0.2-21/E-1180(17),2017,RESULTS,,Operational,49.67419356,-118.7382917,,,,ICHmk1,ICHmk1,ICHmk1/04,,,,,,,2017-05-24,5,
1668504,,S-Sx50Pli40Lw10-1-0.2-16/E-1396(17),2017,RESULTS,,Operational,53.59085163,-125.5421862,,,,SBSdk,SBSdk,SBSmc2/01,,,,,,,2017-06-02,6,
1614675,,S-Bl66Fdi13Pli7Ep7Sx7-3-0.4-18/E-560(18),2016,RESULTS,,Operational,51.04462631,-120.1340652,,,,IDFdk2,IDFdk2,IDFdk2/06,,,,,,,2016-05-29,5,
1676252,,S-Sx40Pli36Lw24-1-0.3-19/E-1427(17),2017,RESULTS,,Operational,54.48155597,-123.4646248,,,,SBSmk1,SBSmk1,SBSmk1/01,,,,,,,2017-05-31,5,
1668579,,S-Pli78Sx21Lw1-1-0.1-19/E-1178(18),2017,RESULTS,,Operational,54.23850694,-124.3727054,,,,SBSmc2,SBSmc2,SBSmc2/05,,,,,,,2017-06-21,6,
1652862,,S-Pli95Lw5-1-0.2-15/E-1000(17),2017,RESULTS,,Operational,50.31283047,-120.9607307,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2017-05-30,5,
1656199,,S-Pli52Fdi24Lw18Py6-1-0.3-19/E-1000(17),2017,RESULTS,,Operational,49.33135085,-120.5808777,,,,IDFdk2,IDFdk2,IDFdk2/01,,,,,,,2017-05-10,5,
1602495,,S-Sx98Bl2-1-0.2-12/H-1520(17),2017,RESULTS,,Operational,52.79556377,-121.6171575,,,,ESSFwk1,ESSFwk1,ESSFwk1/07,,,,,,,2017-06-22,6,
1670823,,S-Pli73Lw27-1-0.2-16/E-1160(17),2017,RESULTS,,Operational,50.41761204,-121.0567474,,,,MSxk2,MSxk2,MSxk/06,,,,,,,2017-05-29,5,
1673200,,S-Fdi48Lw25Sx21Pli6-1-0.3-20/E-1200(18),2018,RESULTS,,Operational,53.76463616,-123.4363755,,,,SBSdw3,SBSdw3,SBSdw3/01,,,,,,,2018-05-22,5,
1673195,,S-Sx55Pli45-1-0.3-18/E-1200(18),2018,RESULTS,,Operational,53.75362399,-123.5221222,,,,SBSdw3,SBSdw3,SBSdw3/05,,,,,,,2018-05-21,5,
1673440,,S-Lw46Sx30Fdi19Pli5-1-0.2-20/E-1147(18),2018,RESULTS,,Operational,53.69346844,-123.4653841,,,,SBSdw3,SBSdw3,SBSdw3/01,,,,,,,2018-05-17,5,
1710521,,S-Hw55Yc30Bp9Fdc6-1-0.3-23/E-825(19),2019,RESULTS,,Operational,49.81626556,-126.1860204,,,,CWHvm2,CWHvm2,CWHvm2/01,,,,,,,2019-10-06,10,
1702920,,S-Sx81Pli19-2-0.3-19/E-1100(19),2018,RESULTS,,Operational,53.90716949,-125.8040231,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2018-05-26,5,
1689889,,S-Sx54Pli32Fdi14-1-0.1-15/H-1174(19),2019,RESULTS,,Operational,55.19952805,-123.2895987,,,,SBSwk2,SBSwk2,SBSwk2/03,,,,,,,2019-06-28,6,
1699735,,S-Sx67Pli18Lw9Fdi6-1-0.2-18/E-1282(18),2018,RESULTS,,Operational,53.89459787,-125.6970042,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2018-05-28,5,
1703091,,S-Sx75Pli14Lw8Fdi3-1-0.3-18/E-1338(18),2018,RESULTS,,Operational,53.91385651,-125.6841883,,,,SBSdk,SBSdk,SBSdk/03,,,,,,,2018-06-25,6,
1674931,,S-Pli46Fdi35Sx13Lw6-1-0.3-17/E-1200(18),2018,RESULTS,,Operational,49.73566091,-120.3539281,,,,MSdm2,MSdm2,,,,,,,,2018-06-22,6,
1715863,,S-Sx40Fdi25Pli22Pw8Lw5-1-0.1-21/H-1100(19),2019,RESULTS,,Operational,52.51422137,-121.7539141,,,,ICHmk3,ICHmk3,SBSdw1/01,,,,,,,2019-06-22,6,
1206710,,S-Pli92Fdi4Sx4-4-0.4-16/E-1159(14),2019,RESULTS,,Operational,51.86285193,-123.2878268,,,,IDFdk4,IDFdk4,IDFdk4/01,,,,,,,2019-05-24,5,
1706548,,S-Sx36Fdi29Pli28Lw7-1-0.1-16/E-1200(19),2019,RESULTS,,Operational,52.58871749,-121.9797511,,,,SBSdw1,SBSdw1,SBSdw1/07,,,,,,,2019-06-18,6,
1206715,,S-Pli92Fdi8-9-0.9-17/E-892(15),2019,RESULTS,,Operational,51.82545347,-123.2224791,,,,IDFdk4,IDFdk4,IDFdk4/01,,,,,,,2019-05-23,5,
1707444,,S-Fdi51Sx31Pli14Lw4-1-0.1-23/H-1140(19),2019,RESULTS,,Operational,52.43727895,-121.6645781,,,,SBSdw1,SBSdw1,SBSdw1/01,,,,,,,2019-06-15,6,
1715862,,S-Fdi39Pli29Sx23Pw5Lw4-1-0.1-17/H-1167(19),2019,RESULTS,,Operational,52.41810558,-121.6556593,,,,SBSdw1,SBSdw1,SBSdw1/01,,,,,,,2019-06-23,6,
1717448,,S-Lw59Py38Fdi2Pli1-1-0.2-18/E-1000(19),2019,RESULTS,,Operational,50.28814404,-115.9996947,,,,IDFdk5,IDFdk5,IDFdm2/01,,,,,,,2019-05-06,5,
1575895,,S-Pli65Fdi35-1-0.2-19/E-1167(19),2018,RESULTS,,Operational,49.58795888,-120.7069533,,,,IDFdk2,IDFdk2,MSdm2/04,,,,,,,2018-07-01,7,
1552950,,S-Fdi66Lw23Pli11-1-0.2-21/E-1154(15),2019,RESULTS,,Operational,50.67871843,-116.2906631,,,,IDFdk5,IDFdk5,IDFdm2/04,,,,,,,2019-05-12,5,
1543710,,S-Pli69Sx31-2-0.2-20/E-1200(14),2019,RESULTS,,Operational,53.43280955,-123.9888053,,,,SBPSmk,SBPSmk,SBPSmk/01,,,,,,,2019-05-18,5,
1685012,,S-Fdi72Pli19Lw9-1-0.2-17/E-1200(19),2019,RESULTS,,Operational,50.70431349,-121.0994945,,,,IDFdk1,IDFdk1,IDFdk1/04,,,,,,,2019-06-09,6,
1056579,,S-Pli44Bl37Sx17Fdi2-12-3.7-21/E-1160(15),2016,RESULTS,,Operational,51.05181828,-120.3539989,,,,MSdm3,MSdm3,MSdm2/05,,,,,,,2016-05-17,5,
1695630,,S-Fdi68Py32-1-0.2-15/E-900(19),2019,RESULTS,,Operational,51.32470732,-120.2061445,,,,IDFmw2,IDFmw2,IDFxh2/06,,,,,,,2019-05-07,5,
1688512,,S-Sx55Fdi39Pli5Lw1-1-0.2-18/E-1120(19),2019,RESULTS,,Operational,51.32838746,-120.2539214,,,,ICHmk2,ICHmk2,ICHmk2/01,,,,,,,2019-05-17,5,
1682736,,S-Pli50Sx42Lw8-1-0.2-15/E-1198(19),2019,RESULTS,,Operational,53.40043212,-123.6136504,,,,SBPSdc,SBPSdc,SBPSdc/04,,,,,,,2019-06-05,6,
1685658,,S-Pli83Fdi17-1-0.1-20/E-1160(19),2019,RESULTS,,Operational,51.29815686,-121.1841154,,,,IDFdk3,IDFdk3,IDFdk3/01,,,,,,,2019-05-18,5,
1696040,,S-Sx55Pli35Lw7Fdi3-1-0.2-18/E-1253(18),2018,RESULTS,,Operational,53.90209551,-125.695045,,,,SBSdk,SBSdk,SBSdk/01,,,,,,,2018-05-31,5,
1695999,,S-Sx70Pli29Bl1-1-0.3-14/E-1187(18),2018,RESULTS,,Operational,53.73896918,-127.1821477,,,,ESSFmc,ESSFmc,ESSFmc/01,,,,,,,2018-07-10,7,
1675978,,S-Sx51Pli37Lw12-1-0.3-19/E-1381(18),2018,RESULTS,,Operational,53.80633127,-126.9444381,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2018-07-10,7,
1688035,,S-Cw50Sx26Fdi23Hw1-1-0.3-15/E-1118(18),2019,RESULTS,,Operational,51.57708392,-119.9322624,,,,ICHdw3,ICHdw3,ICHmw3/01,,,,,,,2019-05-21,5,
1688510,,S-Fdi55Sx26Lw19-1-0.2-18/E-1063(19),2019,RESULTS,,Operational,51.33885336,-120.2443767,,,,ICHmk2,ICHmk2,ICHmk2/01,,,,,,,2019-05-16,5,
1697339,,S-Fdi48Pli36Lw16-1-0.2-15/E-991(18),2018,RESULTS,,Operational,50.32421407,-120.028158,,,,IDFdk1,IDFdk1,IDFdk1/01,,,,,,,2018-05-15,5,
1679514,,S-Fdi90Lw10-109-26.0-18/E-0(16),2019,RESULTS,,Operational,49.14355768,-118.4699123,,,,IDFdh,IDFdh,,,,,,,,2019-05-05,5,
1713949,,S-Fdi39Lw20Py20Sx20Pli1-2-0.2-17/E-1120(19),2018,RESULTS,,Operational,51.30679358,-121.0692816,,,,IDFdk3,IDFdk3,IDFdk3/01,,,,,,,2018-05-19,5,
1712500,,S-Pa100-1-0.1-9/E-400(18),2018,RESULTS,,Operational,51.04500847,-122.5041815,,,,ESSFdv2,ESSFdv2,,,,,,,,2018-09-18,9,
1711898,,S-Pa100-1-0.1-9/E-400(18),2018,RESULTS,,Operational,51.48507406,-123.8589213,,,,IDFdk4,IDFdk4,,,,,,,,2018-09-18,9,
1665275,,S-Sx100-1-0.1-15/E-1(17),2018,RESULTS,,Operational,52.61716552,-121.331378,,,,ESSFwk1,ESSFwk1,ESSFwk1/01,,,,,,,2018-06-27,6,
1680395,,S-Sx99Fdi1-1-0.2-25/E-1200(18),2018,RESULTS,,Operational,52.62462472,-121.3843677,,,,ESSFwk1,ESSFwk1,ESSFwk1/04,,,,,,,2018-06-21,6,
1689673,,S-Pli39Lw30Fdi17Sx14-1-0.1-22/E-1000(18),2018,RESULTS,,Operational,50.98388665,-116.6156469,,,,IDFdk5,IDFdk5,IDFdm2/04,,,,,,,2018-05-27,5,
1657282,,S-Fdi40Pli31Sx13Lw8Pw8-1-0.2-18/E-1200(18),2018,RESULTS,,Operational,51.29789821,-119.9156058,,,,ICHdw3,ICHdw3,ICHmw3/01,,,,,,,2018-05-20,5,
1690931,,S-Pli46Sx40Lw10Fdi4-1-0.1-18/E-1400(19),2019,RESULTS,,Operational,53.70485771,-126.7964014,,,,SBSmc2,SBSmc2,SBSmc2/01,,,,,,,2019-06-25,6,
1705301,,S-Lw37Fdi22Pw21Py14Sx6-1-0.3-21/E-1143(19),2019,RESULTS,,Operational,50.30703691,-116.9219876,,,,ICHmw2,ICHmw2,ICHmw2/03,,,,,,,2019-04-18,4,
1689681,,S-Pli72Lw19Fdi9-1-0.2-22/E-1200(19),2019,RESULTS,,Operational,50.94575941,-116.5626824,,,,IDFdk5,IDFdk5,IDFdm2/04,,,,,,,2019-05-06,5,
1625780,,S-Fdi64Pli36-1-0.2-19/E-1135(15),2019,RESULTS,,Operational,50.71947325,-116.2793329,,,,IDFdk5,IDFdk5,IDFdm2/01,,,,,,,2019-05-14,5,
1625779,,S-Fdi37Pli32Lw31-1-0.2-19/E-1421(15),2019,RESULTS,,Operational,50.71643682,-116.273029,,,,IDFdk5,IDFdk5,IDFdm2/01,,,,,,,2019-05-14,5,
1715487,,S-Pli62Sx26Fdi12-1-0.1-18/E-1190(19),2019,RESULTS,,Operational,51.75686398,-120.7638964,,,,SBSmm,SBSmm,SBSmm/06,,,,,,,2019-06-05,6,
1685405,,S-Pli68Sx24Lw8-1-0.2-20/E-1027(19),2019,RESULTS,,Operational,53.41819992,-123.9187626,,,,SBPSmk,SBPSmk,SBPSmk/01,,,,,,,2019-05-12,5,
1714190,,S-Pli52Sx24Fdi24-1-0.1-20/E-1193(19),2019,RESULTS,,Operational,51.60580602,-121.5911008,,,,IDFdk3,IDFdk3,IDFdk3/01,,,,,,,2019-05-30,5,
1691378,,S-Pli53Sx39Fdi8-1-0.2-17/E-1200(18),2019,RESULTS,,Operational,49.55221624,-120.598281,,,,MSdm2,MSdm2,MSdm2/04,,,,,,,2019-05-23,5,
1689483,,S-Pli74Sx17Fdi9-1-0.2-20/E-1200(19),2019,RESULTS,,Operational,51.19714134,-120.874426,,,,SBPSmk,SBPSmk,SBPSmk/01,,,,,,,2019-05-10,5,
1719612,,S-Pli44Sx30Fdi26-1-0.1-18/E-1200(19),2019,RESULTS,,Operational,51.76651305,-120.7450371,,,,SBSmm,SBSmm,SBSmm/06,,,,,,,2019-06-07,6,
1700230,,S-Pli75Lw25-1-0.1-16/E-1174(19),2019,RESULTS,,Operational,51.02348758,-121.3274739,,,,MSxk2,MSxk2,MSxk/01,,,,,,,2019-06-12,6,
1706546,,S-Fdi40Pli33Sx24Lw3-1-0.1-16/H-967(19),2019,RESULTS,,Operational,52.60025326,-121.9982641,,,,SBSdw1,SBSdw1,SBSdw1/06,,,,,,,2019-06-11,6,
